date,hour,普洱,汉中,雅安,北海,黑河
20221020,12,13.0,39.0,43.0,40.0,4.0
20221020,13,16.0,40.0,51.0,44.0,4.0
20221020,14,15.0,33.0,63.0,40.0,3.0
20221020,15,16.0,30.0,58.0,50.0,4.0
20221020,16,18.0,25.0,50.0,57.0,6.0
20221020,17,17.0,23.0,50.0,54.0,8.0
20221020,18,16.0,24.0,51.0,52.0,13.0
20221020,19,17.0,43.0,49.0,47.0,15.0
20221020,20,23.0,56.0,52.0,47.0,7.0
20221020,21,24.0,65.0,52.0,51.0,8.0
20221020,22,25.0,63.0,50.0,54.0,10.0
20221020,23,24.0,57.0,49.0,56.0,7.0
20221021,0,21.0,45.0,49.0,55.0,8.0
20221021,1,20.0,36.0,48.0,60.0,10.0
20221021,2,12.0,40.0,49.0,56.0,12.0
20221021,3,9.0,39.0,49.0,57.0,12.0
20221021,4,7.0,39.0,49.0,53.0,6.0
20221021,5,7.0,37.0,50.0,50.0,4.0
20221021,6,10.0,37.0,50.0,49.0,5.0
20221021,7,13.0,36.0,50.0,51.0,17.0
20221021,8,11.0,33.0,51.0,53.0,14.0
20221021,9,12.0,34.0,51.0,51.0,16.0
20221021,10,8.0,35.0,50.0,50.0,17.0
20221021,11,6.0,36.0,51.0,54.0,13.0
20221021,12,5.0,35.0,49.0,45.0,13.0
20221021,13,6.0,35.0,49.0,45.0,24.0
20221021,14,5.0,32.0,47.0,45.0,10.0
20221021,15,5.0,31.0,43.0,47.0,20.0
20221021,16,6.0,29.0,42.0,42.0,20.0
20221021,17,7.0,29.0,40.0,42.0,15.0
20221021,18,6.0,31.0,37.0,47.0,15.0
20221021,19,7.0,39.0,39.0,48.0,11.0
20221021,20,13.0,68.0,44.0,53.0,10.0
20221021,21,10.0,67.0,44.0,54.0,10.0
20221021,22,9.0,76.0,44.0,53.0,9.0
20221021,23,8.0,68.0,43.0,53.0,9.0
20221022,0,8.0,64.0,43.0,54.0,8.0
20221022,1,6.0,56.0,44.0,55.0,9.0
20221022,2,7.0,50.0,44.0,57.0,6.0
20221022,3,8.0,52.0,43.0,60.0,5.0
20221022,4,8.0,47.0,42.0,57.0,5.0
20221022,5,7.0,46.0,43.0,58.0,5.0
20221022,6,6.0,43.0,43.0,61.0,9.0
20221022,7,6.0,42.0,43.0,64.0,10.0
20221022,8,7.0,49.0,42.0,63.0,8.0
20221022,9,8.0,52.0,43.0,60.0,7.0
20221022,10,8.0,51.0,41.0,49.0,7.0
20221022,11,12.0,52.0,41.0,48.0,5.0
20221022,12,10.0,49.0,39.0,45.0,4.0
20221022,13,7.0,46.0,40.0,49.0,10.0
20221022,14,6.0,41.0,39.0,56.0,4.0
20221022,15,5.0,36.0,38.0,58.0,8.0
20221022,16,6.0,32.0,39.0,57.0,10.0
20221022,17,5.0,27.0,40.0,57.0,6.0
20221022,18,6.0,31.0,52.0,60.0,12.0
20221022,19,16.0,40.0,55.0,65.0,9.0
20221022,20,16.0,76.0,58.0,61.0,6.0
20221022,21,14.0,89.0,54.0,67.0,13.0
20221022,22,15.0,87.0,48.0,65.0,11.0
20221022,23,11.0,78.0,45.0,62.0,12.0
20221023,0,11.0,68.0,45.0,63.0,8.0
20221023,1,9.0,66.0,46.0,63.0,11.0
20221023,2,8.0,59.0,44.0,76.0,7.0
20221023,3,6.0,57.0,43.0,63.0,6.0
20221023,4,5.0,60.0,43.0,57.0,5.0
20221023,5,5.0,51.0,42.0,52.0,5.0
20221023,6,7.0,48.0,44.0,57.0,7.0
20221023,7,7.0,51.0,42.0,57.0,7.0
20221023,8,6.0,48.0,42.0,59.0,7.0
20221023,9,6.0,52.0,42.0,62.0,6.0
20221023,10,7.0,53.0,41.0,63.0,7.0
20221023,11,5.0,54.0,42.0,60.0,7.0
20221023,12,6.0,55.0,42.0,63.0,5.0
20221023,13,6.0,49.0,44.0,64.0,5.0
20221023,14,5.0,50.0,47.0,63.0,9.0
20221023,15,5.0,50.0,48.0,57.0,14.0
20221023,16,6.0,44.0,46.0,61.0,7.0
20221023,17,6.0,41.0,48.0,66.0,15.0
20221023,18,5.0,42.0,52.0,68.0,13.0
20221023,19,7.0,60.0,49.0,70.0,17.0
20221023,20,9.0,82.0,52.0,72.0,24.0
20221023,21,8.0,99.0,54.0,73.0,26.0
20221023,22,7.0,108.0,50.0,71.0,11.0
20221023,23,8.0,89.0,50.0,72.0,11.0
20221024,0,9.0,94.0,50.0,78.0,9.0
20221024,1,7.0,89.0,49.0,80.0,10.0
20221024,2,6.0,108.0,48.0,82.0,7.0
20221024,3,6.0,110.0,48.0,93.0,8.0
20221024,4,6.0,83.0,56.0,95.0,8.0
20221024,5,8.0,62.0,82.0,93.0,7.0
20221024,6,7.0,57.0,69.0,91.0,12.0
20221024,7,6.0,56.0,64.0,89.0,8.0
20221024,8,8.0,60.0,60.0,85.0,9.0
20221024,9,11.0,66.0,49.0,73.0,7.0
20221024,10,12.0,65.0,38.0,60.0,5.0
20221024,11,13.0,66.0,45.0,47.0,10.0
20221024,12,10.0,69.0,40.0,34.0,8.0
20221024,13,7.0,66.0,47.0,32.0,9.0
20221024,14,5.0,61.0,48.0,38.0,6.0
20221024,15,5.0,58.0,46.0,45.0,8.0
20221024,16,6.0,58.0,49.0,47.0,4.0
20221024,17,6.0,63.0,50.0,45.0,7.0
20221024,18,12.0,63.0,45.0,46.0,18.0
20221024,19,8.0,67.0,47.0,47.0,18.0
20221024,20,17.0,62.0,48.0,51.0,10.0
20221024,21,17.0,66.0,48.0,43.0,7.0
20221024,22,17.0,75.0,48.0,40.0,11.0
20221024,23,20.0,82.0,44.0,31.0,16.0
20221025,0,14.0,84.0,40.0,29.0,13.0
20221025,1,10.0,82.0,40.0,30.0,10.0
20221025,2,8.0,66.0,41.0,30.0,8.0
20221025,3,9.0,58.0,40.0,31.0,8.0
20221025,4,12.0,56.0,37.0,27.0,14.0
20221025,5,13.0,51.0,34.0,32.0,14.0
20221025,6,13.0,52.0,32.0,30.0,14.0
20221025,7,16.0,59.0,31.0,34.0,14.0
20221025,8,17.0,58.0,33.0,35.0,14.0
20221025,9,14.0,56.0,31.0,32.0,13.0
20221025,10,13.0,55.0,20.0,28.0,13.0
20221025,11,6.0,52.0,8.0,27.0,11.0
20221025,12,7.0,51.0,5.0,31.0,11.0
20221025,13,7.0,50.0,8.0,30.0,10.0
20221025,14,6.0,48.0,8.0,33.0,10.0
20221025,15,11.0,47.0,7.0,34.0,13.0
20221025,16,17.0,45.0,10.0,33.0,13.0
20221025,17,15.0,44.0,11.0,31.0,18.0
20221025,18,17.0,41.0,16.0,31.0,19.0
20221025,19,21.0,46.0,20.0,28.0,22.0
20221025,20,20.0,45.0,20.0,26.0,18.0
20221025,21,25.0,46.0,21.0,28.0,15.0
20221025,22,28.0,44.0,25.0,24.0,16.0
20221025,23,29.0,45.0,26.0,23.0,17.0
20221026,0,22.0,39.0,26.0,17.0,12.0
20221026,1,23.0,32.0,19.0,21.0,17.0
20221026,2,24.0,29.0,17.0,18.0,20.0
20221026,3,23.0,27.0,16.0,17.0,21.0
20221026,4,25.0,24.0,16.0,18.0,19.0
20221026,5,25.0,23.0,14.0,19.0,12.0
20221026,6,27.0,22.0,15.0,21.0,13.0
20221026,7,26.0,19.0,20.0,21.0,12.0
20221026,8,26.0,18.0,22.0,22.0,11.0
20221026,9,26.0,19.0,22.0,22.0,13.0
20221026,10,22.0,18.0,18.0,18.0,13.0
20221026,11,19.0,17.0,17.0,14.0,12.0
20221026,12,17.0,16.0,14.0,18.0,8.0
20221026,13,14.0,15.0,11.0,21.0,7.0
20221026,14,15.0,14.0,6.0,22.0,7.0
20221026,15,14.0,12.0,5.0,19.0,9.0
20221026,16,13.0,11.0,17.0,19.0,16.0
20221026,17,15.0,10.0,17.0,17.0,16.0
20221026,18,17.0,12.0,19.0,18.0,15.0
20221026,19,21.0,15.0,22.0,17.0,13.0
20221026,20,21.0,16.0,19.0,16.0,14.0
20221026,21,19.0,19.0,17.0,16.0,12.0
20221026,22,18.0,19.0,14.0,14.0,11.0
20221026,23,17.0,16.0,13.0,13.0,13.0
20221027,0,13.0,15.0,13.0,13.0,13.0
20221027,1,13.0,14.0,12.0,8.0,12.0
20221027,2,13.0,13.0,10.0,8.0,14.0
20221027,3,14.0,11.0,11.0,10.0,13.0
20221027,4,15.0,9.0,10.0,11.0,12.0
20221027,5,13.0,11.0,11.0,13.0,11.0
20221027,6,12.0,10.0,8.0,19.0,12.0
20221027,7,12.0,8.0,8.0,18.0,12.0
20221027,8,13.0,9.0,9.0,18.0,11.0
20221027,9,17.0,9.0,10.0,24.0,13.0
20221027,10,15.0,9.0,11.0,22.0,11.0
20221027,11,14.0,10.0,10.0,19.0,15.0
20221027,12,10.0,9.0,12.0,19.0,12.0
20221027,13,10.0,8.0,18.0,16.0,10.0
20221027,14,10.0,7.0,18.0,16.0,11.0
20221027,15,10.0,6.0,21.0,20.0,9.0
20221027,16,11.0,7.0,27.0,19.0,7.0
20221027,17,8.0,9.0,24.0,21.0,14.0
20221027,18,10.0,12.0,23.0,22.0,16.0
20221027,19,9.0,15.0,20.0,23.0,18.0
20221027,20,13.0,13.0,14.0,19.0,18.0
20221027,21,12.0,12.0,6.0,26.0,18.0
20221027,22,11.0,12.0,4.0,22.0,15.0
20221027,23,10.0,16.0,7.0,20.0,13.0
20221028,0,8.0,17.0,8.0,17.0,12.0
20221028,1,9.0,16.0,9.0,20.0,10.0
20221028,2,14.0,15.0,9.0,21.0,11.0
20221028,3,12.0,13.0,9.0,22.0,13.0
20221028,4,15.0,12.0,8.0,21.0,19.0
20221028,5,11.0,10.0,6.0,23.0,35.0
20221028,6,8.0,10.0,6.0,22.0,45.0
20221028,7,6.0,9.0,8.0,25.0,50.0
20221028,8,8.0,12.0,10.0,26.0,59.0
20221028,9,10.0,15.0,10.0,32.0,72.0
20221028,10,8.0,17.0,7.0,42.0,75.0
20221028,11,11.0,16.0,8.0,46.0,74.0
20221028,12,13.0,14.0,6.0,47.0,67.0
20221028,13,8.0,14.0,6.0,54.0,44.0
20221028,14,6.0,12.0,6.0,52.0,36.0
20221028,15,5.0,12.0,6.0,44.0,27.0
20221028,16,5.0,10.0,6.0,46.0,31.0
20221028,17,5.0,9.0,8.0,51.0,29.0
20221028,18,7.0,9.0,9.0,53.0,34.0
20221028,19,7.0,8.0,11.0,54.0,33.0
20221028,20,8.0,8.0,14.0,59.0,34.0
20221028,21,10.0,7.0,13.0,64.0,43.0
20221028,22,9.0,6.0,11.0,61.0,48.0
20221028,23,10.0,5.0,8.0,60.0,47.0
20221029,0,7.0,6.0,7.0,59.0,52.0
20221029,1,7.0,9.0,6.0,64.0,61.0
20221029,2,6.0,8.0,6.0,59.0,100.0
20221029,3,8.0,9.0,6.0,59.0,118.0
20221029,4,6.0,9.0,5.0,54.0,121.0
20221029,5,6.0,10.0,7.0,41.0,137.0
20221029,6,8.0,9.0,6.0,38.0,149.0
20221029,7,6.0,9.0,6.0,34.0,151.0
20221029,8,7.0,9.0,7.0,35.0,165.0
20221029,9,7.0,11.0,8.0,35.0,158.0
20221029,10,7.0,11.0,5.0,34.0,122.0
20221029,11,7.0,11.0,5.0,32.0,129.0
20221029,12,9.0,9.0,5.0,32.0,86.0
20221029,13,7.0,11.0,4.0,33.0,69.0
20221029,14,7.0,12.0,4.0,34.0,69.0
20221029,15,10.0,10.0,4.0,32.0,63.0
20221029,16,10.0,9.0,5.0,29.0,60.0
20221029,17,9.0,8.0,10.0,29.0,54.0
20221029,18,10.0,11.0,11.0,41.0,52.0
20221029,19,14.0,15.0,12.0,27.0,72.0
20221029,20,14.0,14.0,13.0,42.0,73.0
20221029,21,17.0,12.0,14.0,40.0,73.0
20221029,22,15.0,11.0,13.0,41.0,66.0
20221029,23,18.0,11.0,15.0,41.0,59.0
20221030,0,17.0,12.0,16.0,39.0,64.0
20221030,1,11.0,12.0,16.0,39.0,67.0
20221030,2,11.0,12.0,15.0,40.0,74.0
20221030,3,11.0,14.0,16.0,40.0,95.0
20221030,4,10.0,15.0,16.0,36.0,149.0
20221030,5,10.0,15.0,16.0,37.0,159.0
20221030,6,9.0,12.0,14.0,34.0,166.0
20221030,7,11.0,13.0,12.0,33.0,210.0
20221030,8,11.0,14.0,12.0,35.0,233.0
20221030,9,10.0,14.0,12.0,28.0,237.0
20221030,10,7.0,12.0,12.0,22.0,238.0
20221030,11,9.0,13.0,14.0,22.0,251.0
20221030,12,8.0,10.0,13.0,19.0,230.0
20221030,13,9.0,10.0,12.0,17.0,94.0
20221030,14,11.0,11.0,12.0,17.0,39.0
20221030,15,7.0,12.0,11.0,19.0,37.0
20221030,16,7.0,10.0,9.0,19.0,37.0
20221030,17,9.0,10.0,14.0,20.0,38.0
20221030,18,12.0,11.0,15.0,18.0,38.0
20221030,19,12.0,16.0,22.0,20.0,39.0
20221030,20,21.0,18.0,31.0,25.0,50.0
20221030,21,22.0,17.0,28.0,24.0,52.0
20221030,22,19.0,16.0,29.0,29.0,49.0
20221030,23,20.0,13.0,28.0,29.0,50.0
20221031,0,17.0,11.0,25.0,32.0,43.0
20221031,1,19.0,10.0,25.0,22.0,43.0
20221031,2,18.0,8.0,27.0,22.0,47.0
20221031,3,14.0,8.0,28.0,19.0,46.0
20221031,4,15.0,8.0,26.0,12.0,36.0
20221031,5,15.0,9.0,22.0,12.0,28.0
20221031,6,12.0,10.0,22.0,13.0,27.0
20221031,7,7.0,10.0,22.0,14.0,26.0
20221031,8,9.0,10.0,21.0,11.0,27.0
20221031,9,8.0,12.0,20.0,16.0,32.0
20221031,10,19.0,14.0,22.0,18.0,36.0
20221031,11,14.0,16.0,29.0,18.0,36.0
20221031,12,9.0,22.0,27.0,21.0,36.0
20221031,13,6.0,21.0,30.0,22.0,37.0
20221031,14,9.0,22.0,26.0,22.0,39.0
20221031,15,7.0,19.0,20.0,20.0,39.0
20221031,16,9.0,15.0,15.0,20.0,39.0
20221031,17,10.0,12.0,20.0,21.0,34.0
20221031,18,12.0,15.0,17.0,24.0,33.0
20221031,19,14.0,22.0,18.0,24.0,35.0
20221031,20,22.0,38.0,20.0,27.0,27.0
20221031,21,21.0,41.0,20.0,24.0,28.0
20221031,22,22.0,45.0,19.0,23.0,27.0
20221031,23,21.0,30.0,20.0,31.0,26.0
20221101,0,16.0,26.0,17.0,32.0,23.0
20221101,1,18.0,25.0,15.0,27.0,19.0
20221101,2,14.0,19.0,14.0,25.0,15.0
20221101,3,12.0,19.0,12.0,24.0,11.0
20221101,4,14.0,19.0,12.0,24.0,14.0
20221101,5,15.0,17.0,10.0,21.0,14.0
20221101,6,18.0,15.0,10.0,20.0,15.0
20221101,7,20.0,18.0,10.0,21.0,17.0
20221101,8,21.0,20.0,10.0,22.0,12.0
20221101,9,26.0,20.0,8.0,19.0,9.0
20221101,10,18.0,19.0,8.0,24.0,12.0
20221101,11,17.0,18.0,12.0,24.0,18.0
20221101,12,13.0,16.0,20.0,24.0,21.0
20221101,13,10.0,16.0,18.0,27.0,20.0
20221101,14,8.0,17.0,19.0,21.0,20.0
20221101,15,10.0,16.0,22.0,20.0,16.0
20221101,16,9.0,13.0,29.0,23.0,13.0
20221101,17,11.0,13.0,34.0,23.0,14.0
20221101,18,13.0,19.0,34.0,27.0,12.0
20221101,19,14.0,34.0,37.0,25.0,16.0
20221101,20,18.0,46.0,35.0,30.0,17.0
20221101,21,20.0,38.0,35.0,24.0,15.0
20221101,22,19.0,34.0,32.0,29.0,18.0
20221101,23,19.0,36.0,31.0,31.0,14.0
20221102,0,15.0,38.0,30.0,29.0,12.0
20221102,1,11.0,42.0,28.0,30.0,14.0
20221102,2,12.0,34.0,26.0,28.0,12.0
20221102,3,12.0,27.0,25.0,31.0,12.0
20221102,4,9.0,21.0,24.0,31.0,10.0
20221102,5,12.0,19.0,23.0,32.0,8.0
20221102,6,9.0,19.0,26.0,34.0,9.0
20221102,7,10.0,19.0,26.0,31.0,9.0
20221102,8,11.0,20.0,23.0,35.0,11.0
20221102,9,12.0,20.0,25.0,33.0,12.0
20221102,10,13.0,21.0,27.0,30.0,9.0
20221102,11,12.0,25.0,30.0,30.0,9.0
20221102,12,11.0,28.0,42.0,26.0,7.0
20221102,13,8.0,29.0,49.0,30.0,9.0
20221102,14,7.0,27.0,46.0,29.0,10.0
20221102,15,8.0,27.0,43.0,31.0,12.0
20221102,16,10.0,29.0,40.0,31.0,12.0
20221102,17,8.0,32.0,40.0,28.0,11.0
20221102,18,7.0,36.0,40.0,31.0,12.0
20221102,19,17.0,39.0,41.0,27.0,14.0
20221102,20,22.0,38.0,40.0,31.0,10.0
20221102,21,18.0,44.0,38.0,32.0,11.0
20221102,22,18.0,58.0,38.0,35.0,8.0
20221102,23,16.0,57.0,36.0,40.0,9.0
20221103,0,12.0,54.0,34.0,52.0,8.0
20221103,1,12.0,53.0,32.0,43.0,8.0
20221103,2,13.0,45.0,31.0,37.0,8.0
20221103,3,13.0,44.0,29.0,33.0,9.0
20221103,4,16.0,48.0,25.0,34.0,9.0
20221103,5,13.0,47.0,22.0,39.0,10.0
20221103,6,14.0,46.0,22.0,42.0,11.0
20221103,7,14.0,46.0,21.0,46.0,12.0
20221103,8,14.0,45.0,22.0,53.0,13.0
20221103,9,11.0,44.0,21.0,63.0,11.0
20221103,10,11.0,48.0,21.0,60.0,8.0
20221103,11,11.0,48.0,20.0,57.0,8.0
20221103,12,12.0,49.0,18.0,51.0,10.0
20221103,13,10.0,52.0,17.0,46.0,12.0
20221103,14,7.0,54.0,16.0,36.0,8.0
20221103,15,7.0,53.0,18.0,38.0,8.0
20221103,16,6.0,53.0,16.0,37.0,11.0
20221103,17,6.0,54.0,14.0,33.0,11.0
20221103,18,8.0,53.0,15.0,32.0,12.0
20221103,19,15.0,56.0,16.0,41.0,10.0
20221103,20,22.0,56.0,16.0,44.0,15.0
20221103,21,19.0,55.0,14.0,45.0,13.0
20221103,22,19.0,46.0,12.0,44.0,13.0
20221103,23,16.0,33.0,13.0,58.0,12.0
20221104,0,14.0,31.0,15.0,54.0,10.0
20221104,1,10.0,33.0,17.0,59.0,10.0
20221104,2,11.0,31.0,19.0,61.0,10.0
20221104,3,13.0,31.0,19.0,58.0,8.0
20221104,4,10.0,30.0,17.0,48.0,8.0
20221104,5,10.0,29.0,17.0,40.0,7.0
20221104,6,12.0,30.0,16.0,37.0,10.0
20221104,7,13.0,33.0,15.0,37.0,10.0
20221104,8,17.0,36.0,15.0,38.0,14.0
20221104,9,13.0,38.0,15.0,44.0,9.0
20221104,10,12.0,39.0,16.0,29.0,9.0
20221104,11,12.0,44.0,16.0,19.0,7.0
20221104,12,11.0,51.0,15.0,14.0,8.0
20221104,13,12.0,49.0,16.0,10.0,7.0
20221104,14,8.0,47.0,18.0,12.0,5.0
20221104,15,7.0,45.0,21.0,12.0,8.0
20221104,16,6.0,46.0,19.0,15.0,9.0
20221104,17,7.0,38.0,20.0,18.0,12.0
20221104,18,12.0,33.0,23.0,20.0,15.0
20221104,19,18.0,34.0,26.0,28.0,14.0
20221104,20,23.0,37.0,28.0,24.0,12.0
20221104,21,20.0,39.0,32.0,26.0,9.0
20221104,22,21.0,40.0,32.0,23.0,12.0
20221104,23,20.0,40.0,31.0,25.0,9.0
20221105,0,20.0,42.0,30.0,23.0,8.0
20221105,1,17.0,43.0,30.0,22.0,9.0
20221105,2,17.0,41.0,29.0,19.0,9.0
20221105,3,14.0,39.0,27.0,22.0,8.0
20221105,4,16.0,40.0,25.0,17.0,8.0
20221105,5,18.0,41.0,24.0,18.0,7.0
20221105,6,15.0,40.0,25.0,21.0,9.0
20221105,7,18.0,38.0,25.0,24.0,10.0
20221105,8,20.0,34.0,28.0,22.0,10.0
20221105,9,18.0,34.0,32.0,16.0,12.0
20221105,10,12.0,39.0,36.0,11.0,9.0
20221105,11,14.0,41.0,37.0,9.0,7.0
20221105,12,16.0,42.0,36.0,6.0,5.0
20221105,13,13.0,39.0,29.0,7.0,7.0
20221105,14,13.0,35.0,29.0,9.0,7.0
20221105,15,9.0,33.0,35.0,11.0,8.0
20221105,16,14.0,29.0,35.0,13.0,12.0
20221105,17,9.0,29.0,36.0,16.0,14.0
20221105,18,16.0,34.0,35.0,21.0,15.0
20221105,19,21.0,38.0,35.0,18.0,20.0
20221105,20,20.0,42.0,35.0,21.0,28.0
20221105,21,21.0,42.0,37.0,23.0,32.0
20221105,22,19.0,36.0,35.0,22.0,27.0
20221105,23,22.0,37.0,33.0,19.0,22.0
20221106,0,18.0,38.0,31.0,18.0,23.0
20221106,1,16.0,35.0,29.0,21.0,22.0
20221106,2,14.0,34.0,30.0,16.0,22.0
20221106,3,13.0,34.0,29.0,18.0,19.0
20221106,4,12.0,36.0,27.0,18.0,15.0
20221106,5,11.0,34.0,25.0,21.0,15.0
20221106,6,13.0,31.0,24.0,21.0,13.0
20221106,7,13.0,31.0,23.0,20.0,12.0
20221106,8,20.0,30.0,25.0,18.0,12.0
20221106,9,19.0,30.0,27.0,20.0,14.0
20221106,10,15.0,31.0,29.0,16.0,10.0
20221106,11,13.0,34.0,37.0,17.0,12.0
20221106,12,12.0,35.0,45.0,18.0,9.0
20221106,13,9.0,33.0,44.0,20.0,11.0
20221106,14,11.0,29.0,43.0,19.0,9.0
20221106,15,9.0,31.0,46.0,20.0,9.0
20221106,16,9.0,29.0,44.0,21.0,11.0
20221106,17,6.0,28.0,43.0,20.0,11.0
20221106,18,6.0,28.0,45.0,20.0,12.0
20221106,19,9.0,34.0,47.0,20.0,17.0
20221106,20,14.0,47.0,48.0,19.0,32.0
20221106,21,18.0,51.0,47.0,21.0,28.0
20221106,22,21.0,53.0,49.0,23.0,25.0
20221106,23,16.0,52.0,50.0,24.0,29.0
20221107,0,16.0,49.0,42.0,26.0,27.0
20221107,1,12.0,46.0,37.0,32.0,21.0
20221107,2,12.0,45.0,35.0,34.0,21.0
20221107,3,14.0,41.0,33.0,30.0,18.0
20221107,4,11.0,39.0,36.0,30.0,18.0
20221107,5,10.0,37.0,37.0,27.0,15.0
20221107,6,11.0,36.0,35.0,29.0,13.0
20221107,7,12.0,37.0,30.0,23.0,13.0
20221107,8,18.0,36.0,29.0,23.0,18.0
20221107,9,15.0,34.0,23.0,19.0,16.0
20221107,10,12.0,38.0,14.0,21.0,13.0
20221107,11,16.0,44.0,9.0,22.0,16.0
20221107,12,10.0,47.0,6.0,22.0,15.0
20221107,13,7.0,50.0,4.0,22.0,15.0
20221107,14,9.0,45.0,3.0,21.0,9.0
20221107,15,8.0,41.0,4.0,20.0,10.0
20221107,16,7.0,42.0,7.0,22.0,12.0
20221107,17,9.0,43.0,10.0,22.0,11.0
20221107,18,12.0,45.0,10.0,23.0,15.0
20221107,19,17.0,49.0,12.0,26.0,17.0
20221107,20,14.0,56.0,14.0,28.0,19.0
20221107,21,16.0,62.0,14.0,27.0,25.0
20221107,22,19.0,63.0,15.0,26.0,27.0
20221107,23,15.0,54.0,15.0,26.0,22.0
20221108,0,12.0,56.0,14.0,30.0,19.0
20221108,1,14.0,51.0,13.0,39.0,18.0
20221108,2,11.0,47.0,13.0,34.0,18.0
20221108,3,10.0,40.0,14.0,35.0,14.0
20221108,4,10.0,32.0,14.0,36.0,12.0
20221108,5,13.0,29.0,13.0,41.0,10.0
20221108,6,14.0,27.0,14.0,40.0,9.0
20221108,7,12.0,27.0,14.0,42.0,11.0
20221108,8,12.0,25.0,14.0,44.0,15.0
20221108,9,10.0,27.0,15.0,44.0,16.0
20221108,10,7.0,30.0,15.0,43.0,22.0
20221108,11,7.0,36.0,15.0,38.0,15.0
20221108,12,7.0,40.0,18.0,29.0,11.0
20221108,13,9.0,44.0,19.0,32.0,9.0
20221108,14,8.0,47.0,21.0,36.0,10.0
20221108,15,6.0,48.0,22.0,34.0,8.0
20221108,16,5.0,46.0,24.0,31.0,10.0
20221108,17,5.0,50.0,24.0,35.0,13.0
20221108,18,6.0,46.0,22.0,35.0,17.0
20221108,19,13.0,46.0,24.0,39.0,23.0
20221108,20,15.0,48.0,26.0,42.0,28.0
20221108,21,18.0,47.0,25.0,43.0,28.0
20221108,22,20.0,44.0,23.0,41.0,27.0
20221108,23,20.0,43.0,21.0,33.0,23.0
20221109,0,17.0,45.0,20.0,24.0,19.0
20221109,1,14.0,47.0,18.0,23.0,15.0
20221109,2,12.0,47.0,15.0,21.0,17.0
20221109,3,11.0,46.0,14.0,14.0,23.0
20221109,4,10.0,46.0,16.0,11.0,29.0
20221109,5,8.0,45.0,18.0,7.0,57.0
20221109,6,13.0,43.0,15.0,8.0,47.0
20221109,7,12.0,42.0,15.0,13.0,37.0
20221109,8,12.0,43.0,14.0,15.0,32.0
20221109,9,11.0,46.0,16.0,19.0,32.0
20221109,10,10.0,49.0,17.0,23.0,24.0
20221109,11,8.0,52.0,20.0,20.0,15.0
20221109,12,9.0,53.0,38.0,7.0,12.0
20221109,13,8.0,54.0,48.0,10.0,9.0
20221109,14,11.0,56.0,52.0,12.0,11.0
20221109,15,9.0,56.0,45.0,9.0,9.0
20221109,16,9.0,54.0,47.0,11.0,9.0
20221109,17,8.0,54.0,44.0,14.0,11.0
20221109,18,9.0,55.0,40.0,13.0,16.0
20221109,19,12.0,58.0,39.0,16.0,17.0
20221109,20,16.0,61.0,43.0,18.0,17.0
20221109,21,17.0,61.0,42.0,20.0,17.0
20221109,22,14.0,57.0,42.0,24.0,16.0
20221109,23,11.0,56.0,40.0,20.0,13.0
20221110,0,9.0,56.0,39.0,19.0,11.0
20221110,1,9.0,53.0,30.0,15.0,11.0
20221110,2,8.0,51.0,28.0,14.0,13.0
20221110,3,6.0,51.0,26.0,13.0,13.0
20221110,4,7.0,49.0,27.0,12.0,12.0
20221110,5,8.0,49.0,27.0,13.0,10.0
20221110,6,7.0,48.0,25.0,15.0,9.0
20221110,7,9.0,48.0,26.0,15.0,11.0
20221110,8,14.0,46.0,34.0,23.0,15.0
20221110,9,19.0,50.0,33.0,24.0,14.0
20221110,10,21.0,55.0,32.0,26.0,11.0
20221110,11,13.0,54.0,31.0,23.0,9.0
20221110,12,11.0,58.0,31.0,18.0,9.0
20221110,13,12.0,59.0,38.0,18.0,6.0
20221110,14,12.0,53.0,44.0,20.0,7.0
20221110,15,9.0,48.0,48.0,25.0,11.0
20221110,16,9.0,44.0,45.0,22.0,4.0
20221110,17,7.0,41.0,46.0,26.0,12.0
20221110,18,10.0,44.0,48.0,22.0,16.0
20221110,19,13.0,45.0,45.0,24.0,17.0
20221110,20,19.0,50.0,43.0,24.0,21.0
20221110,21,18.0,43.0,43.0,19.0,17.0
20221110,22,20.0,41.0,38.0,19.0,17.0
20221110,23,20.0,38.0,35.0,22.0,19.0
20221111,0,18.0,40.0,33.0,18.0,18.0
20221111,1,14.0,42.0,30.0,17.0,18.0
20221111,2,16.0,41.0,28.0,18.0,21.0
20221111,3,15.0,39.0,29.0,17.0,18.0
20221111,4,13.0,37.0,25.0,14.0,17.0
20221111,5,11.0,34.0,21.0,16.0,16.0
20221111,6,8.0,35.0,23.0,17.0,19.0
20221111,7,11.0,36.0,22.0,20.0,29.0
20221111,8,16.0,35.0,20.0,23.0,33.0
20221111,9,15.0,36.0,23.0,31.0,32.0
20221111,10,15.0,38.0,24.0,31.0,30.0
20221111,11,11.0,43.0,29.0,25.0,23.0
20221111,12,11.0,48.0,34.0,24.0,21.0
20221111,13,10.0,52.0,36.0,23.0,19.0
20221111,14,7.0,52.0,34.0,20.0,14.0
